ItemID,Sentiment,SentimentText
1923,0, food poisoning ?
1924,0, for once cant i be number one
1925,0, FORÇA MEADD ! http://meadd.com/adrianoshevchenko/15425876
1926,0," forgot about my spanish essay. hopefully, i finish before 3 AM."
1927,1, Found a place to buy Secret Agent Sam. Now where to get it for free...
1928,0, Free Movie was sold out...wtf?
1929,1,- FRIDAY! i've caught a cold. How rubbish is that? At least i've got the whole weekend to spend in bed. 
1930,1," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj "
1931,0, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum
1932,0," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007"
1933,0, from seeing all my koreans buisnesses failing.
1934,0, fuck it
1935,0, fuck overtime!
1936,0," fuck that, Dev is clearly superior."
1937,0, fuckin ugh...
1938,0, fxcking tired and sooo cold
1939,0, gdocs letting me down. Not saving and not sharing. One more go.
1940,0, get better friend. It sucks not to be able to taste. So sorry
1941,1, Getting close to 2K followers!  I feel a chocolate party coming on! You are all invited 
1942,0,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front 
1943,1, Getting ideas for my room revamp! 
1944,1," getting ready for school. after i print out this song, fancy, i know."
1945,0, getting ready for work ....  def should have stayed in last night 
1946,1,=- getting ready to go on A date
1947,0, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick
1948,0,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
1949,0, girls are so mean now a days damn
1950,0, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.
1951,1, glad I could help...or not depending on how much $ you spend ;)
1952,1, glade you liked it i'll be over in a few minutes
1953,0, i want to shop!! - http://tweet.sg
1954,0," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?"
1955,0, I wanted Taj to win
1956,0, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.
1957,0, i wasted more than a roll of film.
1958,0, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk
1959,0, i wish he knew how much i miss him...
1960,0, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1961,0," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream"
1962,0, i wish i was famous.
1963,0, I wish I were there.
1964,0, I WISH IT WAS SUMMER TIME.....
1965,0, I wish Mark was here
1966,0, i wish paramore won for best song... boo
1967,0, I wish this was easier!! 
1968,1, i woke up! Lol ~
1969,0,"-- I won't feel guilty and like I should be revising stuff after today, haha "
1970,0," I work the next 4 days, 8 hours each day. No fun."
1971,0, i... have to start... work... tomorrow......................
1972,1, icant stop smiling! Especially thinking of the time we ran to the train...
1973,0, idk why i 'm so sad  i need to somone right now 
1974,0,=- Ii cant beleivee the ppl that imm losinng
1975,0, i'll be leaving home tomorrow.
1976,0, ill deff be going up early on Tuesday will you? What time at?
1977,0, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated
1978,1, I'll get my son Tommi to visit at me tomorrow from Oulu. So nice )
1979,0, I'm a sad panda today. I want a slurpee damnit!
1980,0," I'm about to turn down a great job offer in LA. Raise, paid for accomodations, rental car, weekly expenses paid...I have my reasons."
1981,1, im almost done with this portrait. woo. hmm.. maybe i should draw andrew bisante with my new pastels !!
1982,1, I'm back online!
1983,1," im back, but now going offline seeya guys  have fun on twitterrr~  night lvoe ya."
1984,0, im being attacked by a moth!!  its scary stuff  haha!
1985,0, I'm being confused..
1986,0, i'm board :b and happy for tomorrow
1987,0, I'm Bored... Bored....Bored Again And Developing A Headache And I Want A Piece Of Carrot Cake mmm
1988,0, I'm boreddddd...rain rain go away.
1989,0," im buzzed and followed friends to punk ass bar, possibility of me getnin laid minimal "
1990,0," Im crushed, How could i have been so stupid?... ~!$@M@NTH@ !~"
1991,0, I'm depressed about the cavs loss now I'm checking out the Da Vinci Code for the first time!
1992,0, Im dying of thirst and I wish I was in a large body of water somewhere in Hawaii!! Anything with clear water actually!!!
1993,1, I'm exactly where I want to be. ))
1994,0," I'm exhausted. Having pasta soon, thank god."
1995,1, im followin demi she rocks
1996,0, I'm freaking out    ~ I got something to admit ~
1997,0, im fukin bored im goin on gs 4 a bit
1998,1, finally awake!!!!
1999,1,=- finally Catching the new episode of college hill.
2000,1, finally finished. now i can sleep peacefully!
2001,1, Finally Friday!
2002,1,=- finally Got twitter.... trynna See what the hype is about
2003,0, fine i just wanted to share with u the greatness of baby soup. and how it contributes to a cannibal society! 
2004,0, fine. I'll watch it. I am so f**king rad.
2005,0,"- finished watching FRIENDS  so sad, WHY WHYYYYYY DID IT HAD TO ENNNDDDD &gt;=[[["
2006,1," finishing up this stupid project then off for fun! sundress, booze and sunshine... I love this country!"
2007,0, Firefox will not start or uninstall. i hate it sometimes.
2008,0, First time in a long time Wikipedia has failed me
2009,1, fishing today? GO AWAY RAIN!!!
2010,0,=- Five in the Morn and am awake wiv A migraine
2011,0, Flash lost my frisby on a roof. Sad days LOL
2012,0," FML.. today sucks.. i just hope the dance will bring my soul up.. i pray, but im still sad..i hateee todayyyyyy!!! &gt;;("
2013,0, folk taking about me at morning break 2day
2014,1, folllow me
2015,1, FOOD! 
2016,0, For a minute there I was all happy thinking it was THIS Tuesday we finished. 
2017,0," For the first time ever, my iPhone crashed iTunes 3 times in a row. Also crashed &quot;Apple Moble Device Helper.&quot; WTF? Apple? Twitterrific?"
2018,1,"=- for trish: sa right side ng reply ko, may star and arrow. click the arrow para maka-reply ka. hehehe."
2019,0, Forgot about them science exams tbh (N)
2020,1, Found her JRM icons!
2021,1," found my BBerry in the office, thanks God, one entire weekend without was enough!!!"
2022,0, foxtell is so depressing
2023,0, freaking out about the exam.
2024,1,-- french test! oh gawdd.. lol  fashion show tonite!  come watch &lt;3
2025,0, frenchies cheering sod. hurts my SOUL.
2026,1,=- fresh out the shower. I wanna go to the movies tonight
2027,0, fuck it all
2028,0, fuck you 2009...
2029,0, fun time. so tired. train to boston soon 
2030,1,"- FUNNY - Cold nose, COLD NOSE!! - REALLLYYYY COLD NOSE - watch till end if u wana laugh  http://bit.ly/pvgtM"
2031,0, funny how quick yr mood can change.
2032,0, gaaaahhhhh! If I started all this....
2033,0, g'bye FL crew! until dragon*con!
2034,0,' GERD is acting up.  fml.
2035,0, Gettin a divorce   *Str@ng3r !n my h0us3*
2036,1,- getting my Battlestar fix! 
2037,0," getting rid of the z28 camaro. Its a said day. If anyone wants it, come get it. Its also on ebay"
2038,1,'' Gimme a hug ''  thats soooo cute :p
2039,0," Girlfriend is in surgery, nothing really serious, but I hate she has to have total narcosis."
2040,0, gloomy outside... pajamas all day? sounds like a plan to me.
2041,0, Gmail isn't connecting on my iphone. Is gmail down?
2042,1," gnight to all. oh, if you have the time, look up Marcus Schossow, he's amazing. Girls Suckcces (Dub Mix) is my personal fave "
2043,1,"- go &amp; try the yummo &amp; super hot 'plecing kangkung' + ayam bakar taliwang.. **sexy food from exotic country,Indonesia "
2044,1, goin to dadsssssss
2045,0, going home. We all knew I would have to go home some time 
2046,0, i'm getting sick. That's not good with Salkehatchie on saturday.
2047,1," im giving it all to ya,"
2048,0, I'm going back to sleep...
2049,0," im going to bed. hopefully, i'll dream of Mr. @BrentCorrigan00 tonight..."
2050,0, im going to go cry myself to sleep.
2051,0, im going to miss my Prissy...  But I'm happy she's with Elvis again
2052,1," I'm gonna go be grumpy and read comics. Later, twitter!"
2053,0, im gonna miss all of the peeps in the play smgt!!!
2054,0, im gonna miss my psychology/sociology teacher
2055,0, I'm gonna pull an all-nighter. Hopefully I won't fall asleep 'cause I'm pretty tired. I want a Mocha BK Joe!
2056,0, I'm gonna twit someone on a random time and day so they'll have a chance to reply.
2057,1, I'm happy and content
2058,1, i'm happy! went out for dinner at a posh place and food was wonderful. I love it when food is Wonderful!!!
2059,1, i'm having fun with this.
2060,0,- im hungry...but there's no food at mah house. 
2061,1, im in neet magazine again in the global fashion section. http://www.neetmagazine.com/
2062,1, im in science class with mt beautiful lauren listenin to my ipod... Mariah carey of course
2063,0, i'm just having one of those nights where you feel hopeless.
2064,0, I'm Missing 'F.r.i.e.n.d.s' &amp; Instead Watching 'Dora The Explorer' - I Prefered 'Mickey Mouse'
2065,0, Im never sleeping again. fuck my life.
2066,0, I'm not gonna be here when the new Transformers comes out.... i'll be in Colombia 
2067,0, I'm not sorry at all I wont be sorry at all....
2068,0," i'm not tweetin much today, it's probably coz i have nothing to say (haha it rhymes) but in the end i'll find a way (yea tht's nice ha)"
2069,0, I'm not used to instantly not getting it. Twitter is hard 
2070,0, i'm not yet ready 4 school time..lol
2071,0, im now free tonight. Dinner got cancald  downer
2072,1," I'm off to take a nap, haven't slept much in a few days and have been up since 5:30"
2073,0, im officially sick
2074,1," I'm real happy, things are good"
2075,0," I'm really annoyed about this telstra bill, but I can't ring them cause well I only have my mobile -_-"
2076,0," im really gonna miss talking to all my tweeps. But, im gonna keep a pen and paper blog, and post it after tour and i should have pics too"
2077,0, im sad about that
2078,0, im sad. i turned into a whole different person-bottom line dont ever get me pissed.
2079,0, im sad... My relationship isn't doing too well but we gonna make it.
2080,0," I'm sick, 10 PM and already in bed... Can't remember when that last happened. N ofcourse, nobody to make me tea, my man being faaaar away"
2081,0, I'm so bad at assassinating people.
2082,0, I'm so depressed @kimhoward_ were sadd
2083,0," im so going to fail chem tomorrow.  but its okay, i got 2.5 years of science and i just need .5 next year"
2084,0, I'm so going to fail law
2085,0, I'm so ill after getting wet in the rain for three days..... xD but I don't  regret..it was awesome x3
2086,0, im so sadd. and confusedd
2087,0, im so sorry @iheartrachael ill tell him to stay for you?
2088,0," I'm so sorry!  Neda, and her dad.. Prayers for them all.."
2089,1, gnite/gmornin @TheRealNobody
2090,0, god bless us everyone
2091,1, god i love this tune    ? http://blip.fm/~60u8d
2092,0, goin to start stuyding now .. gutter HELP ME 
2093,0, Going back to houston
2094,1, going for stroll in sunshine.... sending out love vibrations all good things welcome xo
2095,0, going home. Miss him already
2096,0, going on holiday 2 weeks today! NOOOOO! 
2097,1,- going somewhat out of town? (x visitng uncle boyet &amp; famm! 
2098,1, going to bed goodnight amazing twitters!!
2099,0, going to bed to end this day
2100,0,- Going to get ready for my dentist appointment at 130 PM 
2101,1, going to sleep. good day later today. goodnight.
2102,1, Going to take my bike to Claremont Village via the train and get some tofu scramble and explore!
